,business_name,location,inspection_score,foursquare_id,foursquare_name
3197,Arabian Nights,"(37.759484, -122.419107)",94.0,4eb4c2c7b634a0485fe0b97f,Arabian Nights
3198,Lucky Horseshoe Bar LLC,"(37.739161, -122.416967)",98.0,,
3199,Charley's Grilled Subs,"(37.784317, -122.407563)",84.375,4e1880cd7d8b8af9138deedd,Charleys Philly Steaks
3200,Del Popolo LLC,"(37.752274, -122.426336)",98.6666666667,4fa2d0d8e4b018dc465a278f,Del Popolo
3201,Turtle Tower Restaurant,"(37.780348, -122.480861)",83.3333333333,49d27124f964a520ab5b1fe3,Turtle Tower Restaurant
3202,Sur La Table,"(37.784848, -122.406892)",91.75,4d59afad56f2b60c03bf7b2f,Sur La Table
3203,Pacific Puffs,"(37.777122, -122.419639)",98.0,50c8e6e6e4b0d7ceb2e33b45,Pacific Puffs
3204,Prubechu,"(37.7514883, -122.4181169)",95.7142857143,52f5b654498e825c769554a4,Prubechu
3205,SFGH Volunteer Dept.,"(37.756873, -122.40438)",96.0,,
3206,La Fusion,"(37.791743, -122.403677)",80.0,4e555696d4c0c50afda6168f,La Fusion
3207,Mela Tandoori Kitchen,"(37.781168, -122.419494)",85.0,4c61efdb79d1e21e5912d515,Mela Tandoori Kitchen
3208,Java House LLC,"(37.7819503, -122.3878795)",77.5714285714,4593aa94f964a52048401fe3,The Java House Restaurant
3209,Midway Grill (Snack Shop),"(37.723698, -122.495289)",92.2,,
3210,Cypress Grill,"(37.723698, -122.495289)",92.0,4be8a8f9ee96c928bd69febf,Cypress Grill
3211,Kara's Cupcakes,"(37.757114, -122.388034)",98.0,4f8709dce4b013a97e59c52b,Kara's Cupcakes - HQ
3212,Western Donuts Shop #2,"(37.717042, -122.440524)",92.8571428571,4c45bcd274ffc928925377cc,Western Donut Shop
3213,John King Senior Center,"(37.715037, -122.413743)",100.0,4c970bf394a0236abafda312,John King Senior Community
3214,Kama Sushi,"(37.746962, -122.426905)",90.6,4e40b1f8b61cdcbed357f03a,Kama Sushi
3215,Godzila Sushi,"(37.786229, -122.439984)",85.6,4283ee00f964a520b6221fe3,Godzila Sushi
3216,Curry Boyzz,"(37.760798, -122.436783)",77.2307692308,4b529adff964a520ab8327e3,Curry Boyzz
3217,Another Cafe,"(37.790253, -122.415357)",79.5625,4e97163f02d5458d04b57326,Another Cafe
3218,New Woey Loy Goey Restaurant,"(37.796013, -122.406507)",75.5714285714,4bad6f36f964a5203b503be3,New Woey Loy Goey Restaurant
3219,The Ice Cream Bar,"(37.766567, -122.450189)",90.0,4eac41a5dab40d132703fc44,The Ice Cream Bar Soda Fountain
3220,Tacolicious,"(37.760974, -122.421456)",88.2857142857,4ec598ffb634b2fd723d8c01,Tacolicious
3221,Chipotle Mexican Grill,"(37.733944, -122.490438)",100.0,4e162a98aeb7e76b4f1b9594,Chipotle Mexican Grill
3222,Streets,"(37.782506, -122.418993)",96.0,504bc25afe703cf447d07441,Streets Eat Street Food
3223,Lee's Deli,"(37.793996, -122.400096)",86.3333333333,4a425ecef964a520cba51fe3,Lee's Deli
3224,DR. TEETH AND THE ELECTRIC MAYHEM,"(37.759824, -122.419136)",87.0,4e152e32aeb733245ecd6677,Dr. Teeth and the Electric Mayhem
3225,Green Island Restaurant,"(37.781208, -122.462432)",80.9583333333,4e23b229483b041af2033db7,Green Island Restaurant
3226,MINT,"(37.778492, -122.418291)",100.0,3fd66200f964a5204bed1ee3,Mint Karaoke Lounge
3227,Paris Pizza,"(37.798168, -122.404605)",76.5,4f87d25fe4b01832044b362d,Paris Pizza
3228,Brick and Mortar,"(37.769735, -122.420174)",93.5,4d8d6b59c1b1721e84101946,Brick & Mortar Music Hall
3229,Giordano Bros.,"(37.764953, -122.422113)",96.0,4e4da9e6d22daf51d25dcf8d,Giordano Bros.
3230,Soma Restaurant And Bar,"(37.782854, -122.406662)",83.5,4e532cd0b61c309d14f5553a,Soma Restaurant & Bar
3231,Sozai,"(37.7638466, -122.4741211)",74.4,4b6cdf81f964a520ba5a2ce3,Izakaya Sozai
3232,The Pastry Cupboard,"(37.774459, -122.420288)",89.8333333333,4e61754718a8ce02fc6cb027,The Pastry Cupboard
3233,Little Vine,"(37.801109, -122.407756)",94.8,4e4e0bab45ddff0031ac5bea,Little Vine
3234,Stanza,"(37.769563, -122.450097)",91.7,4f862761e4b04a6adaa70287,Stanza Coffee Bar
3235,Thai Idea Vegetarian,"(37.783265, -122.419137)",77.4285714286,4e7d7aebf5b9644b441e28f3,Thai Idea Vegetarian Restaurant
3236,The Melt,"(37.7872, -122.400097)",92.0,4eb43b75775b544c26c4ec9a,The Melt
3237,Burger King 3684,"(37.783196, -122.420985)",93.7142857143,4aea54fcf964a52012bb21e3,Burger King
3238,BK11852,"(37.775314, -122.412819)",88.7272727273,51429402e4b00a5cbf8ef114,BK's Vine Vault
3239,Cafe Savor,"(37.751513, -122.430048)",93.0,42966300f964a52059241fe3,Savor Restaurant
3240,Peninsula Seafood Restaurant,"(37.79607, -122.405846)",71.4090909091,4de99844ae60e98923431b83,Peninsula Seafood Restaurant
3241,Clancey's Market-Deli,"(37.762597, -122.500265)",99.0,4e7fc1a2dab46246ad410391,Clancey's Market & Deli
3242,Izakaya Yuzuki,"(37.761603, -122.423869)",91.0,4eb9f909722edc0eaf02da62,Yuzuki Japanese Eatery
3243,Lite Bite,"(37.797978, -122.428754)",98.0,4e482555814d84e76a9b3bdc,lite bite
3244,La Espiga De Oro,"(37.752768, -122.410392)",87.9,4b772586f964a5201e822ee3,La Espiga de Oro
3245,Camp,"(37.781198, -122.462511)",88.3333333333,4fac0ae8e4b03d09561e1649,Camp BBQ
3246,Palio Paninoteca,"(37.757114, -122.388034)",96.0,4b293fddf964a520b19b24e3,Palio Paninoteca
3247,Celtic Catering,"(37.785367, -122.396922)",92.4444444444,4ea9d2a6f5b90f34ef373087,Celtic Catering Truck
3248,Deli Board,"(37.777504, -122.406948)",87.0,4bb2595c42959c7430b7202c,Deli Board
3249,Caffe Moda,"(37.778468, -122.410029)",99.0,4e9cbcdc02d5277805e6fc84,Caffe Moda
3250,Two Sisters Bar and Books,"(37.776503, -122.425797)",96.0,56351b06498e59191e3e617b,Barnes And Noble Book Store
3251,Subway Sandwich,"(37.794168, -122.396457)",100.0,4c9fc3247c096dcb7775e1d1,Subway Sandwich
3252,Mi Tierra Market,"(37.764665, -122.419558)",71.3157894737,4ac13f45f964a520639620e3,Mi Tierra Market
3253,Zynga,"(37.770384, -122.404291)",100.0,4de7f640d1648c97962734d7,Zynga
3254,Elite Audio Coffee & Wine Bar,"(37.757923, -122.393914)",92.3333333333,,
3255,Akiba,"(37.781585, -122.492793)",91.5,4f414ce3e4b0f6acbc244a83,Akiba
3256,The Hummus Guy,"(37.7803868, -122.4129543)",100.0,5711286d498e01f6390e0953,The Hummus Guy
3257,Pho Vietnam San Francisco,"(37.78973, -122.420445)",87.4545454545,52e9a7d6498e7fbf496a87ed,San Francisco Vietnam Veterans Memorial
3258,Park Tavern,"(37.801068, -122.409267)",76.5454545455,4e54752db61c93816c09a9d5,Park Tavern
3259,Bai Som Thai Kitchen,"(37.782103, -122.482089)",89.75,43f08db8f964a520762f1fe3,Bai Som Thai Kitchen
3260,Mifune Bistro,"(37.785227, -122.431472)",82.8,4fdab4c5e4b02a5c98b5d509,Mifune Bistro
3261,Super Duper Burgers,"(37.800344, -122.439697)",88.5555555556,4ea85b365c5cc8e4992384b0,Super Duper Burgers
3262,Jang Soo BBQ,"(37.780068, -122.487241)",81.3846153846,4a779c1ef964a520e7e41fe3,Jang Soo BBQ
3263,Specialty's Cafe & Bakery,"(37.788294, -122.396419)",86.0,4e4e68ec45ddff0031b0782d,Specialty’s Café & Bakery
3264,7-Eleven #2366-34977,"(37.789118, -122.409048)",92.0,,
3265,Tupelo,"(37.799293, -122.407334)",77.3636363636,4e7a4e1745dd963b8707b65c,Tupelo
3266,Beachside Coffee Bar & Kitchen,"(37.760338, -122.508241)",88.4545454545,4e566efad4c05894a7c76b3c,Beachside Coffee Bar & Kitchen
3267,Katherine Delmar Burke School,"(37.783563, -122.493134)",98.5,4bdb53ce63c5c9b69d662768,Katherine Delmar Burke School
3268,Mozzeria,"(37.764758, -122.424872)",94.4,4ea36cb79a527d65177eadd9,Mozzeria
3269,Alicia's Tamales Los Mayas,"(37.777122, -122.419639)",84.0,4f6d24c5e4b0725b60e97bfb,Alicia's Tamales Los Mayas
3270,"Sushi In, LLC","(37.800258, -122.440894)",93.0,4ed1ad8e93ad987b4ea64e2e,Sushi IN
3271,The Melt,"(37.789394, -122.390073)",100.0,4eb43b75775b544c26c4ec9a,The Melt
3272,RIVERSIDE SEAFOOD RESTAURANT,"(37.739065, -122.479769)",74.7037037037,4a918d27f964a520a81a20e3,Riverside Seafood Restaurant
3273,Zcrepes,"(37.767692, -122.393977)",94.4,4e7d062b29c219fc2a8396e0,Z Crepes
3274,Cybernet Entertainment,"(37.768168, -122.419995)",99.0,4c360b171e06d13ab287733e,Cybernet Expo
3275,The Melt,"(37.794588, -122.399642)",100.0,4eb43b75775b544c26c4ec9a,The Melt
3276,"Asana, Inc.","(37.767525, -122.410737)",100.0,4ee16d845c5cfd2132e25ad7,Asana
3277,Biergarten,"(37.77601, -122.424175)",92.0,4dd7e48fd22d38ef42f35bd8,Biergarten
3278,Etcetera Wine Bar,"(37.760294, -122.421386)",98.0,4ec1fff4b803bca7df3acb3f,Etcetera Wine Bar
3279,Chipotle Mexican Grill #1560,"(37.807923, -122.417887)",93.5,4e79490fa809c2cd9bacf8d6,Chipotle Mexican Grill
3280,"Williams-Sonoma, Inc.","(37.807127, -122.409464)",86.4,4e6f9b55ae604d1b45b336ab,"Williams-Sonoma, Inc."
3281,Steins,"(37.782784, -122.467159)",100.0,4e83d10e8b81799e94836924,Steins
3282,La Jefa,"(37.749871, -122.405648)",85.6666666667,51181385e4b07949c6df423e,La Jefa Taco Truck
3283,Sodexo @ Academy of Art University,"(37.782463, -122.419094)",87.0,4ac54ab4f964a5206bb120e3,Academy of Art University - Warehouse
3284,Sodexo @ Academy of Art University,"(37.782463, -122.419094)",94.0,4ac54ab4f964a5206bb120e3,Academy of Art University - Warehouse
3285,Wonglee LLC,"(37.7960557, -122.4072982)",73.2222222222,50be49ade4b08e5d2d204a43,"Wonglee, LLC"
3286,The Cow Hollow Market,"(37.798624, -122.437525)",88.75,4ab87c3ef964a520017d20e3,The Dailey Method Cow Hollow
3287,Pine & Jones Market,"(37.790468, -122.414094)",82.2105263158,49c1df70f964a520d9551fe3,Equinox Pine Street
3288,San Tung Restaurant LLC,"(37.763891, -122.468805)",63.6666666667,4ab0402ff964a520ad6620e3,San Tung Chinese Restaurant 山東小館 (San Tung Chinese Restaurant)
3289,Indigo Restaurant,"(37.779674, -122.423307)",81.8333333333,433c8000f964a52043281fe3,Ryoko's Japanese Restaurant & Bar
3290,Umami Burger SF,"(37.797168, -122.435124)",91.4285714286,4e80db1a49012726b72494ec,Umami Burger
3291,Lite Bite,"(37.800158, -122.433794)",90.5,4e482555814d84e76a9b3bdc,lite bite
3292,Roxie Market & Deli,"(37.760318, -122.466321)",75.0,49d97f0ff964a520405e1fe3,Roxie's Market & Deli
3293,Sweet Inspiration Bakery,"(37.765126, -122.43174)",87.6,43cc1f3df964a520ca2d1fe3,Sweet Inspiration
3294,"Wycen Foods, Inc.","(37.793676, -122.407747)",94.0,4c3cd03eb36ac928ac9f0486,Wycen Foods Inc.
3295,Phoenix Pastificio,"(37.7278702, -122.4770819)",100.0,4b1587bff964a5203cae23e3,Phoenix Pastificio
3296,La Fina Estampa,"(37.788603, -122.420737)",95.0,4efe1462108197f87c7a8b0d,La Fina Estampa
3297,AQ Restaurant & Bar,"(37.779464, -122.410486)",85.625,41799f00f964a520c11d1fe3,Tú Lan Restaurant
3298,Soma Chicken and Salad,"(37.792577, -122.393992)",100.0,4b44f01ef964a520460026e3,Soma Chicken
3299,Soo Fong Restaurant,"(37.741829, -122.388098)",84.2,4b3c15fdf964a520958125e3,Soo Fong
3300,Phat Thai,"(37.777122, -122.419639)",92.2,4ea85aa78231a8f6a1d63132,Phat Thai
3301,The Dark Horse Inn,"(37.716105, -122.440422)",94.3333333333,4ec020bbb8f7963bcdde0f6b,Dark Horse Inn
3302,Hickory Farms #10916,"(37.728497, -122.475639)",96.0,4d154522bb488cfa89579ed4,Hickory Farms - CLOSED
3303,Southern Pacific Brewing,"(37.760192, -122.413792)",95.0,4e8694e50aafe7a08166f7a3,Southern Pacific Brewing
3304,Tonight Restaurant,"(37.743093, -122.474149)",81.0,4ec4917a775b7dea8761c6ed,Tonight Soju Bar
3305,Subway Sandwiches,"(37.788864, -122.394613)",89.6666666667,4585a376f964a520ab3f1fe3,Subway Sandwiches
3306,Farmhouse Culture,"(37.7946507, -122.3998262)",98.0,4c1144c86e5dc9b6c1d0af2d,Farmhouse Culture Sauerkraut
3307,Keiko a Nob Hill,"(37.793068, -122.414407)",91.25,4ebacbf2108192bf75c5b0ba,Keiko à Nob Hill
3308,Namu Gaji,"(37.761554, -122.425956)",93.0,4f359f3b7beb8cc43414ab62,Namu Gaji
3309,Good Orchard Bakery,"(37.723532, -122.435636)",78.0,4f08d48be4b0803b69422aed,Good Orchard Bakery
3310,Azucar Lounge,"(37.774722, -122.406761)",94.0,4e74ba83922ef20af586d846,Azúcar Lounge
3311,ITHAI,"(37.787691, -122.413717)",69.0,4ef53df4e5fa4c35068ae578,iThai
3312,King of Thai Noodles Cafe,"(37.742703, -122.482819)",84.0666666667,4b53f6f0f964a520a3af27e3,King of Thai Noodle
3313,Rolling-Out,"(37.742678, -122.484682)",91.875,4eea6f00f9ab8fc95f202984,Rolling Out
3314,Stow Lake Boathouse Company,"(37.721453, -122.48629)",94.3333333333,4ddad998fa7675584c2f092c,Stow Lake Boat House
3315,Burger Urge,"(37.769803, -122.448357)",90.125,4ebc591cf5b9e505b792876e,Burger Urge
3316,Chipotle Mexican Grill #1702,"(37.784317, -122.407563)",94.8571428571,4bfd7eebb68d0f4744dfe857,Chipotle Mexican Grill
3317,Mayo & Mustard,"(37.785144, -122.398383)",92.8571428571,4f873320e4b0ab0c19084b52,Mayo & Mustard
3318,Bay Subs & Deli,"(37.789923, -122.433782)",94.4,4fca6e94e4b0cfd787233a10,Bay Subs
3319,Harrow,"(37.791534, -122.404214)",80.0,,
3320,Esposto's Deli,"(37.767692, -122.393977)",89.1428571429,4ec1688b9adfe2b7b6dd0201,Esposto's Delicatessen
3321,Joey & Pat's Bakery & Coffee Shop,"(37.757415, -122.414496)",100.0,4ec6addfcc21b428e20f496d,Joey & Pat's Cafe
3322,KenKen Ramen LLC,"(37.761888, -122.418842)",93.3333333333,4ce5eec18ef78cfaef56899b,Ken Ken Ramen
3323,Saru,"(37.751648, -122.428783)",92.6666666667,4f2a012ce4b0a7b3771950bb,Saru Sushi Bar
3324,Hong Kong Lounge II,"(37.781658, -122.454393)",79.1176470588,4eda64588231efe38f622eac,Hong Kong Lounge II 穗香小館
3325,After Osha,"(37.789413, -122.407511)",79.5714285714,57bcc90d498eb4b465d39a06,After Osha
3326,Joy Hing BBQ Noodles House,"(37.794597, -122.404777)",90.6666666667,4f1094cee4b0d85e5137822b,Joy Hing Noodle House 再興黃毛鷄粉
3327,Dobbs Ferry Restaurant,"(37.777104, -122.423044)",92.0,4ec16b5310810143d37620cd,Dobbs Ferry
3328,Sushi Taka,"(37.793669, -122.404578)",89.3333333333,4f2c49b0e4b0f215a598c41c,Sushi Taka
3329,Zoomaak,"(37.784007, -122.432816)",91.3333333333,,
3330,Big Four Restaurant,"(37.791643, -122.412067)",76.5,44f72e06f964a5204b381fe3,Big 4 Restaurant
3331,Southpaw BBQ,"(37.762317, -122.419454)",96.0,4eb8b2b8991165b763c47a9d,Southpaw BBQ
3332,King's Thai Cuisine,"(37.783028, -122.463141)",75.3636363636,3fd66200f964a520f9ec1ee3,King's Thai Cuisine #2
3333,Dear Mom,"(37.765459, -122.413462)",88.25,4ea8f3bae3005b03fe696076,Dear Mom
3334,The Coffee Bean and Tea Leaf,"(37.790794, -122.402304)",86.5,53d7e946498e147557de0044,The Coffee Bean & Tea Leaf
3335,Subs on Hubs,"(37.77102, -122.40599)",84.4814814815,4fe75ffae4b03c981bd5a626,Subs on Hubs @ SOMA Streat Food Park
3336,Pearl Market,"(37.780783, -122.438984)",92.0,4b2c5c32f964a52040c624e3,Pearl Market
3337,The Social Study,"(37.7841532, -122.4324573)",81.2222222222,4eb60fc8f5b94bd85c1c84bf,The Social Study
3338,Recchiuti Chocolate Lab,"(37.7577471, -122.3895576)",96.6666666667,4ea855cde5fa472d648e1809,theLab
3339,Foundation Cafe & Bakery,"(37.779847, -122.418985)",89.2,511c05d0e4b0924acc6c6514,Foundation Cafe
3340,Yuubi Japanese Restaurant,"(37.777157, -122.464045)",89.875,4f769338e4b055c75fd4bdf0,Yuubi Japanese Restaurant
3341,Mission dolores Academy,"(37.764488, -122.428031)",94.0,4bc8bf7e15a7ef3bb0ca7bda,Mission Dolores Academy
3342,The Chairman Truck,"(37.777122, -122.419639)",88.5454545455,4f47f890e4b0a69abba168d0,The Chairman Truck
3343,Doctor's Lounge,"(37.720872, -122.437796)",91.25,51934031498e2ec0f20afa49,Doctor's Lounge
3344,Precita Park Cafe,"(37.747114, -122.410459)",94.0,4eb080d76c25700fa9f283dc,Precita Park Café
3345,Prather Ranch Meat Co.,"(37.795225, -122.39377)",100.0,4bb779287421a5932b7ec040,Prather Ranch Meat Co.
3346,Hilton Financial District,"(37.795057, -122.404876)",100.0,4ea2e8fd490102dac2ce5f2d,Hilton Financial District Executive Lounge
3347,Tataki Canyon,"(37.734576, -122.433528)",93.4,49fa99ddf964a520076e1fe3,Canyon Market
3348,Noori,"(37.7637377, -122.4787546)",84.5384615385,4ef930e9775b54cdb5fd28bd,Noori Pakistani & Indian Cuisine
3349,Old Skool Cafe,"(37.73434, -122.390559)",87.7142857143,4d0401f454d0236aa38cecd5,Old Skool Cafe
3350,Dottie's True Blue Cafe,"(37.774722, -122.406761)",89.625,4a5a3157f964a520ddb91fe3,Dottie's True Blue Cafe
3351,Free Farm Stand project of the No Penny Opera,"(37.753455, -122.415203)",100.0,,
3352,Teavana Corporation,"(37.784317, -122.407563)",91.1428571429,4b8efc62f964a520d94233e3,Tenderloin Development Corporation
3353,Caffe Central,"(37.784848, -122.406892)",87.4,4ed04f5bcc219860f75e501b,Caffe Central
3354,Moya,"(37.774722, -122.406761)",85.0,4c141944a9c220a1ab06579d,Moya
3355,"Mariposa Baking Co., Inc.","(37.795225, -122.39377)",100.0,4b9c0408f964a520124136e3,Mariposa Baking Co.
3356,Cafeto Coffee Shop,"(37.736078, -122.424108)",96.8,4edf8c1393ad7f74f8c97b93,La Cafeto Coffee Shop
3357,Estela's,"(37.789763, -122.411787)",86.8571428571,4f0cca85e4b0b63c7583fb56,Estela's Fresh Sandwiches
3358,City Chopsticks,"(37.789763, -122.411787)",85.4,4ee9259a0aaff80c699f447d,City Chopsticks
3359,Focaccia Market Bakery,"(37.776002, -122.392958)",82.5454545455,4dac8f3c8154abafc2da5a46,Focaccia Market Bakery
3360,Yummy Yummy,"(37.796828, -122.407804)",77.0,4ef7ab52a69dea74faeee678,Yummy Yummy
3361,Maven Restaurant,"(37.771937, -122.431934)",94.6666666667,4e87adb55c5c9a0ba0e01c10,Maven
3362,Andronico's Commity Markets,"(37.763858, -122.471122)",73.0,,
3363,"Home Maid Ravioli Co., Inc.","(37.755676, -122.4196146)",100.0,4f32425f19836c91c7c5f03f,Home Maid Ravioli Co
3364,The Chai Cart,"(37.7672783, -122.4222935)",93.7142857143,4f414b1ce4b0102f0e758591,The Chai Cart
3365,Per Diem,"(37.789575, -122.401091)",91.3333333333,4ee965055c5c0575fa5a3fe7,Per Diem
3366,Philz Coffee,"(37.751058, -122.438272)",91.4285714286,4f6e2f42e4b0e4284308fd7a,Philz Coffee
3367,Burger King 5830,"(37.744062, -122.404475)",96.6666666667,4af392cff964a520b0ee21e3,Burger King
3368,Original Joe's,"(37.800363, -122.409477)",84.6153846154,4f16eb51c2eea9e9912b089a,Original Joe's
3369,Ki��n Thanh,"(37.783488, -122.4147949)",83.8571428571,4f327a9119836c91c7dbc52e,Kien Thanh Coffeeshop
3370,Freshroll,"(37.783841, -122.403325)",78.1333333333,4fca77a2e4b05d86f26c5ac7,Freshroll Vietnamese Rolls & Bowls
3371,Gilberth's Rottiserie & Grill,"(37.758903, -122.388238)",89.2,4f0e490ee4b03684a54372c6,Gilberth's Rotisserie & Grill
3372,Hot Pot Garden,"(37.742933, -122.477599)",75.0,53e40a08498eb8e9dbd30189,Hot Pot Garden
3373,flourChylde Bakery,"(37.7891638, -122.4029793)",100.0,4b59276bf964a520417f28e3,Flourchylde Bakery
3374,Vinyl Cafe and Wine Bar,"(37.772748, -122.437414)",82.1111111111,4d3bc1a93ec9a35dfe904281,Vinyl Coffee & Wine Bar
3375,Radio Africa & Kitchen,"(37.734652, -122.390872)",91.75,4f56b36a6b7406c0ea010e9b,Radio Africa & Kitchen
3376,Cento 330 Ritch Street,"(37.778743, -122.393783)",100.0,,
3377,Sheng Kee Bakery & Cafe,"(37.7641915, -122.4667067)",86.5714285714,4f0676495c5c330308844738,Sheng Kee Bakery
3378,Subway Sandwiches #53761,"(37.798712, -122.400585)",95.3333333333,4585a376f964a520ab3f1fe3,Subway Sandwiches
3379,State Bird Provisions,"(37.783704, -122.432824)",96.0,4ef52a378231b0d6238dd471,State Bird Provisions
3380,I-Skewers,"(37.7610804, -122.4879193)",86.5625,4dae38eb5da3cca6f0a5607d,i-Skewers
3381,Tower Burger,"(37.744127, -122.453593)",90.0,49faa18ef964a520096e1fe3,Tower Burger
3382,Gourmet Carousel,"(37.789073, -122.423784)",75.0769230769,4a345d92f964a520239c1fe3,Gourmet Carousel
3383,Bob's Grill & Grocery,"(37.749554, -122.411576)",87.3636363636,4b255f41f964a520d07024e3,Bob’s Liquor & Groceries
3384,Wise Sons Deli,"(37.752468, -122.415332)",95.0,4f38086ee4b017ad7bab79d7,Wise Sons Jewish Delicatessen
3385,Silverstone Cafe,"(37.752308, -122.417962)",92.375,4f805702e4b0c0cb034b4d4f,Silverstone
3386,Happy Yogurt,"(37.779613, -122.493349)",99.0,4b64c1b3f964a520abcd2ae3,Happy Yogurt
3387,Calabria Bros.,"(37.722162, -122.436695)",95.0,4f3d6810e4b081122435450d,Calabria Bros.
3388,Chomp & Swig,"(37.782383, -122.475929)",92.0,4f20c9c7e4b0c3e5ee83168a,Chomp N' Swig
3389,SF Soup Co.,"(37.776002, -122.392958)",76.8888888889,4ad4ce75f964a520e0fb20e3,San Francisco Soup Company
3390,Jane Hammond Events Inc.,"(37.727415, -122.365781)",98.0,,
3391,Bacon Bacon LLC,"(37.7670631, -122.4466285)",84.4,4ef3795c0e61358da48ddef4,Bacon Bacon
3392,U-Sushi,"(37.790697, -122.399563)",83.0,52b89ca3498e25b121b39a6c,U Sushi
3393,Mixt Greens,"(37.788426, -122.399371)",81.6,4a03132af964a52087711fe3,Mixt
3394,Mixt Greens,"(37.794347, -122.394932)",100.0,4db86b2e93a0f369e859a496,Mixt
3395,Four Barrel Coffee,"(37.776417, -122.438037)",84.0,480d1a5ef964a520284f1fe3,Four Barrel Coffee
3396,AFC SUSHI at Mollie Stone's #10,"(37.744876, -122.452425)",96.0,,
3397,A&M LIQUOR,"(37.786928, -122.426964)",98.0,42cc7080f964a520e9251fe3,Apple Union Square
3398,Balboa Theater,"(37.775752, -122.497655)",93.3333333333,4a87356df964a5203e0320e3,Balboa Theatre
3399,MV Bay Breeze,"(37.809167, -122.411389)",98.0,4b8f0e7ff964a520df4633e3,Golden Gate Ferry Terminal
3400,MV Pisces,"(37.808494, -122.412)",96.0,4bbfd2d8abf49521a568be93,MV Napa
3401,MV Scorpio,"(37.809167, -122.411389)",96.6666666667,4bbfd2d8abf49521a568be93,MV Napa
3402,MV Taurus,"(37.808494, -122.412)",100.0,4bbfd2d8abf49521a568be93,MV Napa
3403,Navin Thai Restaurant,"(37.794534, -122.409684)",93.5,4f2dfd69e4b056f83bce1007,Navin Thai Restaurant
3404,Walgreens #1126,"(37.7656325, -122.4194332)",96.0,4a87781ff964a520770420e3,Walgreens
3405,Fresh Bay Cafe,"(37.803627, -122.433503)",84.2307692308,4bed8f5ee3562d7ff432fff8,Fresh Bay Cafe
3406,New Big Lantern,"(37.764848, -122.423382)",81.125,44b95d22f964a52083351fe3,Big Lantern
3407,The Spice & Tea Exchange,"(37.80824, -122.410189)",99.0,4e7154a31520cc03b4b7a62f,The Spice & Tea Exchange
3408,Walgreens #5618,"(37.791235, -122.400646)",94.6666666667,4ac9994ef964a52016c020e3,Walgreens
3409,Walgreens #893,"(37.79809, -122.408612)",92.125,4a7f50f5f964a520a9f31fe3,Walgreens
3410,Walgreens #3185,"(37.785187, -122.406482)",96.5,4a4e946cf964a520bbae1fe3,Walgreens
3411,Walgreens #4680,"(37.787096, -122.404274)",97.2,4ac9994ef964a52016c020e3,Walgreens
3412,Walgreens #4609,"(37.777168, -122.416702)",95.2,49d28e9ff964a520b85b1fe3,Walgreens
3413,Newtree,"(37.789814, -122.398789)",81.0,4fb41cade4b0317077b6b9b7,NEWTREE Chocolate Café
